observation_id,species,common_name,iconic_taxon,latitude,longitude,observed_on
209733073,Tanacetum vulgare,tansy,Plantae,49.035244491,-123.0524203834,2024-04-26
209733172,Trachemys scripta elegans,Red-eared Slider,Reptilia,49.0854687471,-123.0589608481,2024-04-26
209733375,Trachemys scripta elegans,Red-eared Slider,Reptilia,49.08550496,-123.05918689,2024-04-26
209733386,Lamium purpureum,red deadnettle,Plantae,49.0352260927,-123.0525410828,2024-04-26
209733600,Trachemys scripta elegans,Red-eared Slider,Reptilia,49.08545467,-123.0590187,2024-04-26
209733667,Trachemys scripta elegans,Red-eared Slider,Reptilia,49.0854411062,-123.0590295841,2024-04-26
209733711,Rubus,Blackberries,Plantae,49.0853261,-123.0606169,2024-04-26
209733717,Trachemys scripta elegans,Red-eared Slider,Reptilia,49.0854272574,-123.0590677242,2024-04-26
209733792,Lomatium nudicaule,Barestem Biscuitroot,Plantae,49.0352516994,-123.0525497162,2024-04-26
209734285,Juncus balticus,Baltic Rush,Plantae,49.0795622355,-123.1316515803,2024-04-26
209735261,Zostera,Eelgrasses,Plantae,49.0351475962,-123.0521980115,2024-04-26
209735668,Harmonia axyridis,Asian Lady Beetle,Insecta,49.1599221667,-122.6397166667,2024-04-26
209735837,Veneridae,Venus Clams,Mollusca,49.0351079498,-123.0522087404,2024-04-26
209736399,Nuttallia obscurata,Purple Mahogany Clam,Mollusca,49.035028196,-123.0522915536,2024-04-26
209736613,Oreoscoptes montanus,Sage Thrasher,Aves,49.3265235864,-123.1529772978,2024-04-26
209737167,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.16437572,-123.16941109,2024-04-26
209737207,Metacarcinus magister,Dungeness Crab,Animalia,49.0349914413,-123.052365482,2024-04-26
209737975,Metacarcinus magister,Dungeness Crab,Animalia,49.0348186484,-123.0524630473,2024-04-26
209739484,Fucus distichus,Rockweed,Chromista,49.0346663911,-123.0526554958,2024-04-26
209740534,Taraxacum officinale,common dandelion,Plantae,49.14475,-123.1936769722,2024-04-26
209741242,Turdus migratorius,American Robin,Aves,49.2570810799,-123.0940995504,2024-04-26
209741381,Lamium purpureum,red deadnettle,Plantae,49.2011527778,-122.8083611111,2024-04-26
209741534,Corvus brachyrhynchos,American Crow,Aves,49.25743,-123.0942695,2024-04-26
209741605,Anthriscus sylvestris,Cow Parsley,Plantae,49.1447708,-123.1942794997,2024-04-26
209741773,Bellis perennis,Lawn daisy,Plantae,49.25742,-123.0943833333,2024-04-26
209741979,Taraxacum officinale,common dandelion,Plantae,49.2574416667,-123.094825,2024-04-26
209742211,Rubus bifrons,Himalayan Blackberry,Plantae,49.1447744997,-123.1942906997,2024-04-26
209742327,Alchemilla,Lady's-mantles,Plantae,49.2574583333,-123.0948111667,2024-04-26
209742651,Berberis aquifolium,Oregon grape,Plantae,49.0346090589,-123.0543380791,2024-04-26
209742906,Plantago lanceolata,ribwort plantain,Plantae,49.1446919722,-123.1942939722,2024-04-26
209743325,Polypodium glycyrrhiza,licorice fern,Plantae,49.2581966667,-123.0966638333,2024-04-26
209743587,Ranunculus repens,Creeping buttercup,Plantae,49.25832,-123.0966638333,2024-04-26
209743741,Rubus laciniatus,Cutleaf Blackberry,Plantae,49.1445879722,-123.194192,2024-04-26
209744070,Betula pendula,silver birch,Plantae,49.1445846,-123.1941513,2024-04-26
209744614,Geranium robertianum,Herb Robert,Plantae,49.2583616667,-123.0966861667,2024-04-26
209745030,Thryomanes bewickii spilurus,Pacific Bewick’s Wren,Aves,49.0352612967,-123.0557465741,2024-04-26
209745059,Berberis aquifolium,Oregon grape,Plantae,49.219721418,-123.212850378,2024-04-26
209745366,Pinus,pines,Plantae,49.2195791881,-123.2127433648,2024-04-26
209745479,Vicia gigantea,giant vetch,Plantae,49.144635,-123.1942195,2024-04-26
209745799,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.2208067458,-123.2124279634,2024-04-26
209745939,Athyrium filix-femina,lady fern,Plantae,49.2875798028,-122.5065606981,2024-04-26
209746175,Hyacinthoides hispanica,Spanish Bluebell,Plantae,49.1443939722,-123.194124,2024-04-26
209746225,Hypericum,St. John's worts,Plantae,49.2214315177,-123.2119273387,2024-04-26
209746250,Hedera,ivies,Plantae,49.25835,-123.0966721667,2024-04-26
209746599,Hyacinthoides hispanica,Spanish Bluebell,Plantae,49.25837,-123.0966638333,2024-04-26
209746658,Lathyrus japonicus,seaside pea,Plantae,49.1443629722,-123.1941589722,2024-04-26
209746958,Polystichum munitum,western sword fern,Plantae,49.2875358404,-122.5065443972,2024-04-26
209747048,Polystichum munitum,western sword fern,Plantae,49.221433382,-123.2105803267,2024-04-26
209747294,Hyacinthoides,Bluebells,Plantae,49.2214814691,-123.210432301,2024-04-26
209747540,Hyacinthoides,Bluebells,Plantae,49.2214328384,-123.2104276313,2024-04-26
209747826,Rosa nutkana,Nootka rose,Plantae,49.2212847515,-123.2102046855,2024-04-26
209747946,Rubus,brambles,Plantae,49.2583883333,-123.09665,2024-04-26
209748227,Turdus migratorius,American Robin,Aves,49.2212976616,-123.2103377313,2024-04-26
209748451,Lonicera involucrata,twinberry honeysuckle,Plantae,49.2213427191,-123.2100837472,2024-04-26
209748474,Lichenomphalia ericetorum,Lichen Agaric,Fungi,49.3248596191,-122.9179840088,2024-04-26
209748645,Sambucus racemosa,red-berried elder,Plantae,49.1441444,-123.1942992997,2024-04-26
209748690,Rosa nutkana,Nootka rose,Plantae,49.2211566134,-123.2091754227,2024-04-26
209749277,Struthiopteris spicant,deer fern,Plantae,49.2874386757,-122.5064597211,2024-04-26
209749427,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.143962,-123.194229,2024-04-26
209749453,Leymus,,Plantae,49.2211838215,-123.2081143539,2024-04-26
209749576,Ajuga reptans,carpet bugle,Plantae,49.2584633333,-123.0977778333,2024-04-26
209750062,Juncus balticus,Baltic Rush,Plantae,49.1430089722,-123.194462,2024-04-26
209750385,Rumex obtusifolius,broad-leaved dock,Plantae,49.2212528482,-123.208712629,2024-04-26
209750697,Cirsium,Plume Thistles,Plantae,49.2583883333,-123.0977083333,2024-04-26
209750834,Malus fusca,Pacific Crab Apple,Plantae,49.1427649722,-123.1944649722,2024-04-26
209750843,Lamium purpureum,red deadnettle,Plantae,49.2701222222,-123.2577611111,2024-04-26
209750884,Melissa officinalis,lemon balm,Plantae,49.2584216667,-123.0978083333,2024-04-26
209750924,Bellis perennis,Lawn daisy,Plantae,49.2701222222,-123.2577611111,2024-04-26
209751007,Crataegus douglasii,Black Hawthorn,Plantae,49.2210889665,-123.2086156171,2024-04-26
209751156,Ranunculus repens,Creeping buttercup,Plantae,49.2584583333,-123.0978861667,2024-04-26
209751235,Myosotis discolor,Changing Forget-me-not,Plantae,49.2701222222,-123.2577611111,2024-04-26
209751323,Veronica arvensis,corn speedwell,Plantae,49.2206952951,-123.2077250056,2024-04-26
209751350,Sorbus aucuparia,European mountain ash,Plantae,49.1422049722,-123.1944569722,2024-04-26
209751473,Sambucus racemosa,red-berried elder,Plantae,49.2701222222,-123.2577611111,2024-04-26
209751617,Hyacinthoides hispanica,Spanish Bluebell,Plantae,49.2701222222,-123.2577611111,2024-04-26
209751694,Arabidopsis thaliana,mouse-ear cress,Plantae,49.2204950671,-123.2077623752,2024-04-26
209751742,Cirsium,Plume Thistles,Plantae,49.2701222222,-123.2577611111,2024-04-26
209751825,Geranium molle,Dove's-foot crane's-bill,Plantae,49.2701222222,-123.2577611111,2024-04-26
209752006,Mycelis muralis,Wall Lettuce,Plantae,49.2701222222,-123.2577611111,2024-04-26
209752092,Taraxacum officinale,common dandelion,Plantae,49.2701222222,-123.2577611111,2024-04-26
209752238,Sambucus racemosa,red-berried elder,Plantae,49.2202161289,-123.2078663106,2024-04-26
209752255,Vaccinium parvifolium,Red Huckleberry,Plantae,49.2859516246,-122.505013366,2024-04-26
209752315,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.2701222222,-123.2577611111,2024-04-26
209752533,Taraxacum officinale,common dandelion,Plantae,49.1658138333,-122.666,2024-04-26
209752589,Tanacetum vulgare,tansy,Plantae,49.2199600566,-123.2080509142,2024-04-26
209752740,Acer platanoides,Norway maple,Plantae,49.2194513316,-123.2082414439,2024-04-26
209752873,Lamium purpureum,red deadnettle,Plantae,49.2189885578,-123.2083463445,2024-04-26
209752914,Argentina pacifica,Pacific silverweed,Plantae,49.141925,-123.1945809722,2024-04-26
209753119,Ardea herodias,Great Blue Heron,Aves,49.2191052189,-123.2094639735,2024-04-26
209753317,Lamium purpureum,red deadnettle,Plantae,49.1411659722,-123.194687,2024-04-26
209753411,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.2187348842,-123.2086881874,2024-04-26
209753583,Cirsium arvense,creeping thistle,Plantae,49.141181,-123.1946719722,2024-04-26
209753606,Lonicera involucrata,twinberry honeysuckle,Plantae,49.2185320264,-123.2085799946,2024-04-26
209753810,Iris pseudacorus,Yellow Iris,Plantae,49.2182351298,-123.2088167905,2024-04-26
209753918,Tanacetum vulgare,tansy,Plantae,49.141173,-123.1946889722,2024-04-26
209754549,Sambucus racemosa,red-berried elder,Plantae,49.2181467562,-123.20860578,2024-04-26
209754865,Magnoliopsida,Dicots,Plantae,49.2183263451,-123.2091058704,2024-04-26
209755273,Rubus laciniatus,Cutleaf Blackberry,Plantae,49.2179574529,-123.2087514869,2024-04-26
209755476,Poaceae,Grasses,Plantae,49.2178895728,-123.2088591196,2024-04-26
209755964,Rubus laciniatus,Cutleaf Blackberry,Plantae,49.2178247699,-123.2086755656,2024-04-26
209756196,Sambucus racemosa,red-berried elder,Plantae,49.217800351,-123.2087376012,2024-04-26
209756549,Daphne laureola,Spurge-laurel,Plantae,49.2177476569,-123.2087348804,2024-04-26
209756750,Malus fusca,Pacific Crab Apple,Plantae,49.2180455957,-123.2086320156,2024-04-26
209757550,Symphoricarpos albus,Common Snowberry,Plantae,49.2174650611,-123.208909469,2024-04-26
209758018,Rumex acetosella,Sheep's sorrel,Plantae,49.1401609722,-123.194866,2024-04-26
209758051,Berberis aquifolium,Oregon grape,Plantae,49.2173336618,-123.2092733752,2024-04-26
209758316,Laburnum anagyroides,Common Laburnum,Plantae,49.217449988,-123.2090065992,2024-04-26
209758826,Populus,"poplars, cottonwoods, and aspens",Plantae,49.217358321,-123.2092212708,2024-04-26
209759007,Lamium purpureum,red deadnettle,Plantae,49.2171481744,-123.2095167666,2024-04-26
209759060,Malus domestica,apple,Plantae,49.139654,-123.194923,2024-04-26
209759163,Cytisus scoparius,Scotch Broom,Plantae,49.217120992,-123.2099462802,2024-04-26
209759330,Malus,apples and crabapples,Plantae,49.2172207975,-123.2101019065,2024-04-26
209759390,Cirsium vulgare,Bull Thistle,Plantae,49.139003,-123.1950099722,2024-04-26
209759737,Lontra canadensis,North American River Otter,Mammalia,49.2172773671,-123.2099635266,2024-04-26
209759902,Crataegus douglasii,Black Hawthorn,Plantae,49.2173112279,-123.210096855,2024-04-26
209760055,Sorbus,Rowans and Mountain Ashes,Plantae,49.217265376,-123.2104274899,2024-04-26
209760258,Sorbus aucuparia,European mountain ash,Plantae,49.1387837997,-123.1950695,2024-04-26
209760350,Rubus,brambles,Plantae,49.2173018063,-123.2105609557,2024-04-26
209760528,Berberis aquifolium,Oregon grape,Plantae,49.2172895216,-123.2107737177,2024-04-26
209760731,Capsella bursa-pastoris,shepherd's-purse,Plantae,49.1384889722,-123.19499,2024-04-26
209760807,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.1325365347,-122.5418778521,2024-04-26
209760849,Sorbus,Rowans and Mountain Ashes,Plantae,49.2174820404,-123.2114658257,2024-04-26
209761229,Lupinus polyphyllus,Large-leaved lupine,Plantae,49.2173312886,-123.2114762352,2024-04-26
209761466,Prunus,"plums, cherries, and allies",Plantae,49.2173569359,-123.2114431152,2024-04-26
209761897,Tanacetum vulgare,tansy,Plantae,49.2189726782,-123.2137671757,2024-04-26
209761940,Cladonia,pixie cup and reindeer lichens,Fungi,49.1381239722,-123.1950429722,2024-04-26
209762210,Malus fusca,Pacific Crab Apple,Plantae,49.137487,-123.1951109722,2024-04-26
209762547,Chrysothrix xanthina,Common Gold-dust,Fungi,49.1750029,-122.624019,2024-04-26
209762548,Liquidambar styraciflua,American sweetgum,Plantae,49.1750029,-122.624019,2024-04-26
209762551,Corvus brachyrhynchos,American Crow,Aves,49.1750029,-122.624019,2024-04-26
209762556,Pipilo maculatus,Spotted Towhee,Aves,49.1750029,-122.624019,2024-04-26
209762557,Trillium ovatum,Pacific trillium,Plantae,49.1750029,-122.624019,2024-04-26
209762558,Poecile atricapillus,Black-capped Chickadee,Aves,49.1750029,-122.624019,2024-04-26
209762563,Malacosoma californica,Western Tent Caterpillar Moth,Insecta,49.137492,-123.1951229722,2024-04-26
209762568,Maianthemum dilatatum,Western Lily of the Valley,Plantae,49.1750029,-122.624019,2024-04-26
209762571,Stereum sanguinolentum,Bleeding Conifer Crust,Fungi,49.1750029,-122.624019,2024-04-26
209762574,Sambucus racemosa,red-berried elder,Plantae,49.1750029,-122.624019,2024-04-26
209762581,Lamium galeobdolon,yellow archangel,Plantae,49.1750029,-122.624019,2024-04-26
209762582,Geranium macrorrhizum,Rock Crane's-bill,Plantae,49.1750029,-122.624019,2024-04-26
209762590,Geranium macrorrhizum,Rock Crane's-bill,Plantae,49.1750029,-122.624019,2024-04-26
209762602,Tellima grandiflora,fringe cups,Plantae,49.1750029,-122.624019,2024-04-26
209762605,Polygonatum multiflorum,Solomon's-seal,Plantae,49.1750029,-122.624019,2024-04-26
209762613,Lamium galeobdolon,yellow archangel,Plantae,49.1750029,-122.624019,2024-04-26
209762622,Polystichum munitum,western sword fern,Plantae,49.1750029,-122.624019,2024-04-26
209762626,Pleurotus populinus,aspen oyster mushroom,Fungi,49.1750029,-122.624019,2024-04-26
209762640,Pteridium aquilinum,common bracken,Plantae,49.1750029,-122.624019,2024-04-26
209762642,Pleurocybella porrigens,angel's wings,Fungi,49.1750029,-122.624019,2024-04-26
209762644,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.1750029,-122.624019,2024-04-26
209762661,Geranium robertianum,Herb Robert,Plantae,49.1750029,-122.624019,2024-04-26
209762664,Corvus brachyrhynchos,American Crow,Aves,49.1750029,-122.624019,2024-04-26
209762665,Cirsium vulgare,Bull Thistle,Plantae,49.1750029,-122.624019,2024-04-26
209762678,Erysimum capitatum,Western Wallflower,Plantae,49.1750029,-122.624019,2024-04-26
209762681,Lepidium heterophyllum,Smith's Cress,Plantae,49.1750029,-122.624019,2024-04-26
209762683,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.1750029,-122.624019,2024-04-26
209762695,Ranunculus repens,Creeping buttercup,Plantae,49.1750029,-122.624019,2024-04-26
209762697,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.1750029,-122.624019,2024-04-26
209762700,Melospiza melodia,Song Sparrow,Aves,49.1750029,-122.624019,2024-04-26
209762712,Lepidium campestre,field peppergrass,Plantae,49.1750029,-122.624019,2024-04-26
209762715,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.1750029,-122.624019,2024-04-26
209762717,Agrocybe pediades,Common Fieldcap,Fungi,49.1750029,-122.624019,2024-04-26
209762729,Arabidopsis thaliana,mouse-ear cress,Plantae,49.1750029,-122.624019,2024-04-26
209762736,Alnus rubra,Red Alder,Plantae,49.1750029,-122.624019,2024-04-26
209762740,Brassica rapa,field mustard,Plantae,49.1750029,-122.624019,2024-04-26
209762751,Sphaerophoria,Globetails,Insecta,49.1750029,-122.624019,2024-04-26
209762759,Lamium purpureum,red deadnettle,Plantae,49.1750029,-122.624019,2024-04-26
209762761,Sturnus vulgaris,European Starling,Aves,49.1750029,-122.624019,2024-04-26
209762768,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.1750029,-122.624019,2024-04-26
209762769,Funaria hygrometrica,Bonfire moss,Plantae,49.1750029,-122.624019,2024-04-26
209762776,Sturnus vulgaris,European Starling,Aves,49.1750029,-122.624019,2024-04-26
209762781,Turdus migratorius,American Robin,Aves,49.1750029,-122.624019,2024-04-26
209762785,Anas platyrhynchos,Mallard,Aves,49.1750029,-122.624019,2024-04-26
209762786,Corvus brachyrhynchos,American Crow,Aves,49.1750029,-122.624019,2024-04-26
209762796,Anas platyrhynchos,Mallard,Aves,49.1750029,-122.624019,2024-04-26
209762797,Anas platyrhynchos,Mallard,Aves,49.1750029,-122.624019,2024-04-26
209762799,Setophaga coronata,Yellow-rumped Warbler,Aves,49.1750029,-122.624019,2024-04-26
209762806,Rubus ursinus,trailing blackberry,Plantae,49.1750029,-122.624019,2024-04-26
209762807,Rubus spectabilis,Salmonberry,Plantae,49.1750029,-122.624019,2024-04-26
209762813,Racomitrium elongatum,Elongate Rock Moss,Plantae,49.1750029,-122.624019,2024-04-26
209762815,Turdus migratorius,American Robin,Aves,49.1750029,-122.624019,2024-04-26
209762816,Sorbus aucuparia,European mountain ash,Plantae,49.1750029,-122.624019,2024-04-26
209762820,Homalothecium fulgescens,tree mat homalothecium moss,Plantae,49.1750029,-122.624019,2024-04-26
209762824,Poecile atricapillus,Black-capped Chickadee,Aves,49.1750029,-122.624019,2024-04-26
209763056,Ardea herodias,Great Blue Heron,Aves,49.266205711,-123.2597790286,2024-04-26
209765511,Erodium cicutarium,Redstem Stork's-bill,Plantae,49.2190550231,-123.2136629682,2024-04-26
209765577,Neckera menziesii,Menzies' metaneckera moss,Plantae,49.3702471684,-123.1830441339,2024-04-26
209765579,Sphaerophorus tuckermanii,Tuckerman's Coral Lichen,Fungi,49.3702548506,-123.1830468161,2024-04-26
209765583,Pseudisothecium stoloniferum,Cat's Tail Moss,Plantae,49.3702618369,-123.1830521805,2024-04-26
209765594,Hypnum circinale,Coiled-leaf claw-moss,Plantae,49.3685963814,-123.1832638429,2024-04-26
209765597,Alectoria sarmentosa,Witch's Hair,Fungi,49.3702798922,-123.1830206448,2024-04-26
209765599,Callitropsis nootkatensis,Alaska yellow cedar,Plantae,49.3702548371,-123.1830027671,2024-04-26
209765616,Tsuga mertensiana,mountain hemlock,Plantae,49.3702548371,-123.1830340614,2024-04-26
209765619,Abies amabilis,Pacific silver fir,Plantae,49.3736920081,-123.1838934772,2024-04-26
209765620,Pinus monticola,western white pine,Plantae,49.3761013441,-123.1844539544,2024-04-26
209765629,Chlamydomonas nivalis,watermelon snow,Plantae,49.3780351053,-123.1816527536,2024-04-26
209765630,Rhytidiadelphus loreus,Lanky Moss,Plantae,49.3698274989,-123.1839014524,2024-04-26
209765634,Fomitopsis mounceae,Northern Red Belt,Fungi,49.3699400978,-123.1837609051,2024-04-26
209765643,Perisoreus canadensis,Canada Jay,Aves,49.3697025896,-123.1835564358,2024-04-26
209765645,Platismatia glauca,Varied Rag Lichen,Fungi,49.3697549371,-123.1829429408,2024-04-26
209765647,Lobaria pulmonaria,Tree Lungwort,Fungi,49.369524387,-123.1830073138,2024-04-26
209765656,Fomitopsis ochracea,Ochre-banded Conk,Fungi,49.3693567136,-123.18331845,2024-04-26
209765662,Dicranum,Forkmosses,Plantae,49.3684624455,-123.1831467887,2024-04-26
