bird_id,species,x_km,y_km
SA07845,sandhill_crane,5.655768,5.372992
SN05840,snow_goose,12.336556,2.71516
SA04981,sandhill_crane,2.81355,4.874109
SA03029,sandhill_crane,2.435586,4.646736
SA07689,sandhill_crane,5.068945,9.958449
SA06503,sandhill_crane,2.841494,5.433192
SN05409,snow_goose,14.396656,12.485684
SN09601,snow_goose,6.521597,5.978225
SN09261,snow_goose,5.705638,9.896973
SN06094,snow_goose,12.168561,2.570974
SA03213,sandhill_crane,2.425742,4.997036
SA05588,sandhill_crane,12.119594,11.252304
SN05348,snow_goose,7.528031,5.360007
SN06064,snow_goose,5.96006,6.469212
SN00434,snow_goose,14.203527,12.078299
SN01136,snow_goose,13.280479,13.760778
SN01321,snow_goose,13.100862,12.931499
SN04655,snow_goose,14.209153,13.168939
SN03192,snow_goose,8.444646,2.486045
SA05973,sandhill_crane,5.60205,5.608249
SA09447,sandhill_crane,7.991274,2.678306
SN01212,snow_goose,16.485979,2.117603
SA08067,sandhill_crane,5.752724,10.390357
SN03559,snow_goose,2.009633,5.934384
SA09874,sandhill_crane,8.655097,3.349959
SN02386,snow_goose,6.243581,6.047714
SA01915,sandhill_crane,14.146049,11.822599
SA07476,sandhill_crane,12.683453,10.833593
SA06877,sandhill_crane,6.236332,10.162616
SA09489,sandhill_crane,2.36942,4.6407
SN05110,snow_goose,1.939275,5.30378
SA00169,sandhill_crane,12.995194,10.015484
SA01636,sandhill_crane,12.05455,1.763143
SN09911,snow_goose,12.311214,11.242299
SA06243,sandhill_crane,14.211311,12.580695
SN03394,snow_goose,16.157119,3.553676
SA00063,sandhill_crane,6.346368,6.814048
SN03256,snow_goose,12.033729,9.788525
SA02424,sandhill_crane,6.297245,6.659299
SA01313,sandhill_crane,6.981825,5.341339
SN03193,snow_goose,16.037627,3.72799
SA03807,sandhill_crane,16.335991,2.328777
SA05826,sandhill_crane,12.744858,13.737227
SN05624,snow_goose,15.230166,4.340132
SA01374,sandhill_crane,11.342559,2.600379
SN04294,snow_goose,13.215057,13.482039
SA03583,sandhill_crane,12.950731,13.517184
SA04952,sandhill_crane,5.200551,10.532554
SA06859,sandhill_crane,11.918632,10.737718
SN05827,snow_goose,12.858455,2.080382
SN02406,snow_goose,12.532183,10.691128
SN02256,snow_goose,11.846455,2.605222
SN06656,snow_goose,5.796202,10.345159
SN00090,snow_goose,9.184022,2.599941
SA09888,sandhill_crane,6.33407,5.885808
SN02032,snow_goose,12.475377,11.224588
SA02790,sandhill_crane,13.581362,12.388533
SN01619,snow_goose,12.519488,3.00255
SN00381,snow_goose,12.571339,3.556554
SA04459,sandhill_crane,6.298145,4.672231
SA00215,sandhill_crane,12.495976,11.034821
SA00742,sandhill_crane,12.542035,10.873207
SN05265,snow_goose,16.521384,3.342205
SN07683,snow_goose,9.189534,2.318724
SN00175,snow_goose,16.964847,3.905021
SN07678,snow_goose,13.774266,12.619459
SA02360,sandhill_crane,1.762972,5.515543
SA07996,sandhill_crane,9.644351,1.677323
SA08735,sandhill_crane,8.587306,2.09411
SA06882,sandhill_crane,12.938214,10.87941
SN08952,snow_goose,12.028336,10.760807
SN04765,snow_goose,14.043068,12.221685
SN06332,snow_goose,9.30324,2.2519
SN08318,snow_goose,12.955171,12.320045
SA06359,sandhill_crane,5.682838,5.330416
SA02085,sandhill_crane,2.879667,4.036919
SA09655,sandhill_crane,6.017405,9.88334
SA02224,sandhill_crane,1.899353,4.752518
SA03591,sandhill_crane,12.505944,10.778617
SN02117,snow_goose,8.533336,2.481604
SA06660,sandhill_crane,4.997671,10.141144
SA02887,sandhill_crane,8.407942,2.663732
SN03852,snow_goose,5.918316,11.351133
SA08842,sandhill_crane,13.232357,12.576906
SN03949,snow_goose,13.216009,12.590511
SA01195,sandhill_crane,13.595653,13.295676
SN07297,snow_goose,6.133071,5.553294
SN08920,snow_goose,9.074587,1.463839
SN03642,snow_goose,13.072851,13.006871
SA03120,sandhill_crane,12.118219,2.352079
SN02975,snow_goose,5.89907,10.157072
SA07642,sandhill_crane,13.456592,13.555578
SA06230,sandhill_crane,16.212383,3.302533
SN05080,snow_goose,11.652655,2.181589
SA01090,sandhill_crane,9.071339,1.742372
SN02773,snow_goose,17.008543,3.739408
SA06369,sandhill_crane,12.903291,11.296824
SN04299,snow_goose,16.598449,2.747357
SN02274,snow_goose,6.212974,5.400629
SN03157,snow_goose,2.386446,5.484577
SA05212,sandhill_crane,12.032476,10.295682
SA09238,sandhill_crane,8.751965,2.627493
SN01531,snow_goose,6.051263,5.333309
SA03182,sandhill_crane,2.1335,4.644614
SN03392,snow_goose,8.839802,2.462813
SN08508,snow_goose,6.742142,4.612222
SA02489,sandhill_crane,2.945096,5.22175
SA06922,sandhill_crane,6.600545,5.490503
SA02163,sandhill_crane,1.732921,5.541853
SN02343,snow_goose,7.767457,2.045631
SN03081,snow_goose,8.904266,2.225666
SN05019,snow_goose,12.407594,2.455059
SA09535,sandhill_crane,12.419683,11.056738
SN05553,snow_goose,4.796923,5.851459
SN06384,snow_goose,6.883041,5.966304
SN08628,snow_goose,5.284065,11.20201
SN01501,snow_goose,13.248706,10.308353
SA01139,sandhill_crane,9.107043,2.127345
SA07531,sandhill_crane,7.849559,2.390938
SA05765,sandhill_crane,12.487504,10.478964
SA08366,sandhill_crane,6.821181,5.369106
SN04267,snow_goose,13.740098,13.156258
SA02248,sandhill_crane,1.99985,5.110714
SA02751,sandhill_crane,11.693193,3.305514
SA05640,sandhill_crane,2.88696,4.911441
SA00240,sandhill_crane,7.995119,2.768446
SN03059,snow_goose,3.086593,5.686147
SN00457,snow_goose,16.595858,2.847978
SN05253,snow_goose,8.789727,2.246144
SA05980,sandhill_crane,12.350692,3.016184
SN09634,snow_goose,2.43727,4.839281
SA02826,sandhill_crane,11.696599,11.035665
SA05101,sandhill_crane,13.484255,12.366197
SA01812,sandhill_crane,12.434784,2.853066
SN09372,snow_goose,12.288082,12.708083
SN00071,snow_goose,15.294411,4.068428
SA03606,sandhill_crane,12.888619,2.204283
SN07293,snow_goose,11.926599,2.067785
SN00221,snow_goose,11.589119,2.815848
SA09603,sandhill_crane,12.581922,11.53423
SA04960,sandhill_crane,5.294139,9.960189
SA08343,sandhill_crane,6.997438,5.397141
SA00540,sandhill_crane,8.164135,2.772011
SN09961,snow_goose,16.381015,3.689764
SN05660,snow_goose,12.612413,2.034032
SN04227,snow_goose,12.093381,10.39039
SN06409,snow_goose,5.91149,6.616138
SN00674,snow_goose,6.384043,4.733747
SN02113,snow_goose,5.006116,9.167864
SN03405,snow_goose,12.073623,2.162286
SA01962,sandhill_crane,13.052762,13.830443
SA04738,sandhill_crane,1.608292,5.440103
SN07689,snow_goose,12.907994,12.519572
SA08666,sandhill_crane,6.66611,5.062899
SA04858,sandhill_crane,8.774126,2.882691
SN02694,snow_goose,12.845549,3.371988
SN00430,snow_goose,16.31482,3.660098
SN08208,snow_goose,5.467568,10.165194
SN00509,snow_goose,7.282758,5.488712
SN03889,snow_goose,5.202307,10.260359
SN06988,snow_goose,8.967783,2.681892
SA01257,sandhill_crane,12.583302,2.506398
SA05936,sandhill_crane,15.914427,3.998135
SN08676,snow_goose,16.310238,2.454223
SN05809,snow_goose,11.737525,2.550897
SA05102,sandhill_crane,16.254081,3.140552
SA01223,sandhill_crane,16.151675,3.046085
SA07159,sandhill_crane,4.983464,9.649843
SN05604,snow_goose,8.854485,3.189686
SA05032,sandhill_crane,14.180822,12.77792
SN09279,snow_goose,1.779914,5.923138
SN00477,snow_goose,12.380735,11.555407
SN08351,snow_goose,2.154858,5.098315
SA07382,sandhill_crane,13.256896,10.972231
SA08300,sandhill_crane,14.379074,12.292507
SA09814,sandhill_crane,12.200015,2.631252
SN01649,snow_goose,5.640667,5.649639
SN09296,snow_goose,14.469055,12.503015
SA08623,sandhill_crane,8.239071,1.684616
SA01863,sandhill_crane,12.158231,10.336825
SA08019,sandhill_crane,13.324928,12.43238
SN03639,snow_goose,14.091881,13.155091
SN02881,snow_goose,8.762103,2.517677
SA07473,sandhill_crane,4.728447,10.343225
SA06765,sandhill_crane,11.797671,3.254189
SN06562,snow_goose,5.838567,5.444014
SN06325,snow_goose,15.246621,3.937766
SN03707,snow_goose,5.622532,10.761797
SA01102,sandhill_crane,11.752347,2.436743
SA06041,sandhill_crane,11.901432,10.725001
SN09435,snow_goose,12.743035,2.07981
SA03191,sandhill_crane,9.076647,1.904836
SA02949,sandhill_crane,9.133003,1.925355
SN01886,snow_goose,8.827896,2.725913
SA06613,sandhill_crane,12.187284,2.72461
SA01074,sandhill_crane,3.109122,5.90043
SA02496,sandhill_crane,5.992462,5.088593
SN00560,snow_goose,13.242053,13.25847
SA09990,sandhill_crane,13.662511,12.520735
SN04077,snow_goose,12.11958,9.728526
SA07430,sandhill_crane,9.089712,2.738829
SA00556,sandhill_crane,5.551017,10.050117
SA06133,sandhill_crane,14.551311,13.266074
SA08803,sandhill_crane,3.395756,4.696778
SN06112,snow_goose,12.699689,2.584586
SN01412,snow_goose,5.229915,9.57359
SN07542,snow_goose,6.338842,5.815671
SN09408,snow_goose,12.331869,11.270752
SA00015,sandhill_crane,7.920866,1.872188
SN05306,snow_goose,4.897521,9.964467
SN08460,snow_goose,5.417305,9.450011
SN04593,snow_goose,7.02755,5.008169
SA03576,sandhill_crane,8.120722,3.007972
SN07593,snow_goose,5.676624,9.937909
SA02099,sandhill_crane,15.999258,4.965961
SA08672,sandhill_crane,8.678744,2.799775
SA04692,sandhill_crane,13.841507,12.660029
SA08939,sandhill_crane,5.747581,5.580318
SN04752,snow_goose,16.539077,3.540642
SA02200,sandhill_crane,8.199057,2.023888
SN05370,snow_goose,6.501191,5.025322
SN01599,snow_goose,2.152999,5.196013
SA08219,sandhill_crane,17.060854,2.421736
SA00567,sandhill_crane,12.196564,2.079217
SN06217,snow_goose,13.683272,12.40602
SA08000,sandhill_crane,9.792173,2.319288
SN01840,snow_goose,6.669377,5.63482
SA03197,sandhill_crane,3.030768,5.492527
SA00718,sandhill_crane,2.373677,4.733196
SA08593,sandhill_crane,14.107313,12.625842
SA07452,sandhill_crane,6.822842,5.856063
SN03899,snow_goose,12.470669,2.692833
SN06781,snow_goose,14.062676,13.141687
SA08853,sandhill_crane,6.630873,6.134867
SA03589,sandhill_crane,12.462815,10.426179
SN07619,snow_goose,5.140758,9.851345
SA00762,sandhill_crane,6.467737,4.95249
SN03435,snow_goose,6.436489,5.622457
SA05507,sandhill_crane,12.689326,1.886044
SA04136,sandhill_crane,16.93576,2.770079
SN07862,snow_goose,8.590435,2.142748
SN05075,snow_goose,5.947936,10.127718
SA06943,sandhill_crane,16.411091,3.875281
SA03128,sandhill_crane,2.783216,4.710056
SA06867,sandhill_crane,9.221015,2.649717
SN04835,snow_goose,6.536689,5.768438
SN04366,snow_goose,15.272904,3.680451
SA09556,sandhill_crane,6.590934,5.609663
SA09987,sandhill_crane,1.53659,4.784163
SN00740,snow_goose,5.62819,6.491576
SA09906,sandhill_crane,8.257039,1.518758
SA07380,sandhill_crane,9.402423,1.841033
SA00945,sandhill_crane,6.167154,10.271375
SA07250,sandhill_crane,13.715858,3.276735
SA06585,sandhill_crane,1.999008,5.534562
SN08761,snow_goose,14.555944,13.036117
SN01622,snow_goose,13.732851,12.575467
SN00250,snow_goose,12.021459,2.328854
SA02176,sandhill_crane,8.580005,1.831002
SN03973,snow_goose,15.039536,13.422105
SN02052,snow_goose,6.079373,5.057729
SA00645,sandhill_crane,7.808179,3.212299
SA08470,sandhill_crane,11.714617,10.615731
SN09037,snow_goose,2.725947,5.213566
SN01342,snow_goose,14.264945,13.178242
SN07616,snow_goose,16.49674,2.934651
SN08524,snow_goose,4.809794,10.530077
SN04098,snow_goose,8.851913,1.70869
SA06626,sandhill_crane,6.215039,5.225815
SA05912,sandhill_crane,12.987144,10.382528
SN06999,snow_goose,8.646498,1.570964
SA02342,sandhill_crane,5.079639,9.699555
SA01264,sandhill_crane,16.799649,4.015974
SN05531,snow_goose,5.691261,5.123587
SN02703,snow_goose,6.338597,5.806353
SA01564,sandhill_crane,2.410692,4.970754
SA02075,sandhill_crane,5.05945,10.113268
SA05797,sandhill_crane,12.053077,1.586574
SA00643,sandhill_crane,12.660059,12.514948
SA08583,sandhill_crane,13.849805,13.68676
SA02008,sandhill_crane,6.628148,5.803989
SN03266,snow_goose,7.575031,3.280562
SA04137,sandhill_crane,9.159777,2.806071
SN01957,snow_goose,6.219621,6.044729
SN07753,snow_goose,2.499503,5.414301
SN00599,snow_goose,2.500432,4.869417
SN04474,snow_goose,8.312947,2.824049
SN02182,snow_goose,2.581277,5.375233
SN06899,snow_goose,2.324212,5.073429
SA03521,sandhill_crane,12.79015,2.645166
SN04050,snow_goose,14.130322,12.797062
SA09526,sandhill_crane,16.174827,3.599275
SN02735,snow_goose,13.984375,12.726422
SN07657,snow_goose,11.571107,10.497973
SN09401,snow_goose,12.219491,2.323903
SA06125,sandhill_crane,5.953687,10.169887
SA02129,sandhill_crane,1.330367,4.613196
SA07709,sandhill_crane,5.667543,9.966905
SN06826,snow_goose,12.296416,2.289633
SA03438,sandhill_crane,6.174508,5.146541
SN04223,snow_goose,6.91047,6.311827
SA02809,sandhill_crane,9.458273,2.205466
SN04580,snow_goose,13.643389,12.909128
SN01602,snow_goose,16.203412,1.902208
SN00467,snow_goose,2.804331,5.135946
SN06784,snow_goose,12.140018,2.450191
SN08098,snow_goose,5.7754,10.298473
SN08594,snow_goose,6.382303,10.075765
SN03388,snow_goose,14.287682,12.298642
SN00269,snow_goose,13.287925,11.363063
SA06320,sandhill_crane,16.078507,3.749637
SN00576,snow_goose,4.779172,9.870533
SN09889,snow_goose,15.78054,2.172416
SN06396,snow_goose,2.880168,5.225615
SN06379,snow_goose,5.718595,10.127762
SA05833,sandhill_crane,5.679562,5.326201
SN07242,snow_goose,4.891851,9.729766
SA04907,sandhill_crane,6.096369,5.300007
SA00460,sandhill_crane,9.125773,3.395924
SA04593,sandhill_crane,8.632993,2.812677
SN07463,snow_goose,11.851547,2.045844
SN07802,snow_goose,15.684146,3.073468
SA09214,sandhill_crane,6.901478,4.944353
SA06770,sandhill_crane,14.300907,12.708067
SN05924,snow_goose,8.832025,2.375829
SA08531,sandhill_crane,11.800472,2.194066
SN02426,snow_goose,5.236765,10.736369
SN04550,snow_goose,2.714522,4.956269
SA06544,sandhill_crane,6.606623,5.201945
SN08999,snow_goose,6.654536,10.394632
SA04569,sandhill_crane,13.80049,12.77738
SN01284,snow_goose,5.929815,5.928066
SA08990,sandhill_crane,6.413896,5.125882
SA02391,sandhill_crane,2.509184,5.521247
SA07929,sandhill_crane,12.598771,2.233765
SA05109,sandhill_crane,7.029563,5.329334
SN07512,snow_goose,16.428959,4.719613
SA00725,sandhill_crane,6.145863,5.658115
SA03276,sandhill_crane,2.589578,5.528114
SA01594,sandhill_crane,13.443699,12.28177
SN04461,snow_goose,13.904218,12.683509
SA02338,sandhill_crane,11.718993,9.472645
SA09465,sandhill_crane,11.880533,3.127883
SN01961,snow_goose,16.890368,3.478811
SN08844,snow_goose,6.404765,5.25221
SA02716,sandhill_crane,6.456834,9.508724
SN00720,snow_goose,5.93913,6.292376
SN00814,snow_goose,16.626494,2.557432
SN09004,snow_goose,2.760979,5.381121
SA08929,sandhill_crane,8.075795,1.616987
SN09661,snow_goose,6.605223,6.402868
SA05049,sandhill_crane,13.99093,13.153429
SN03152,snow_goose,5.748932,9.517569
SA06027,sandhill_crane,5.966795,10.262795
SA06785,sandhill_crane,6.049773,9.875512
SN05045,snow_goose,5.892377,10.518085
SA01752,sandhill_crane,5.329603,9.120793
SN09307,snow_goose,11.752908,2.698968
SA09775,sandhill_crane,9.992589,1.054597
SA05273,sandhill_crane,5.219646,9.8139
SN07679,snow_goose,2.096583,4.724612
SA01984,sandhill_crane,6.019766,6.376825
SA07807,sandhill_crane,15.534451,3.37062
SA07568,sandhill_crane,12.300018,2.390674
SA02861,sandhill_crane,12.306928,2.087175
SA02943,sandhill_crane,6.954442,4.715894
SN03682,snow_goose,11.83378,2.53815
SA06710,sandhill_crane,2.642235,6.012676
SN05317,snow_goose,5.41968,10.005322
SA00208,sandhill_crane,13.943079,12.058252
SN01709,snow_goose,4.894303,10.572145
SN09933,snow_goose,5.955405,10.191452
SN03748,snow_goose,16.663606,2.106011
SA00179,sandhill_crane,5.071993,10.645374
SN04243,snow_goose,8.27333,2.122717
SN06916,snow_goose,14.306141,12.808353
SA01905,sandhill_crane,2.872521,5.115243
SA04111,sandhill_crane,16.441235,4.371303
SN05976,snow_goose,2.48699,5.411894
SN07908,snow_goose,12.241811,2.16629
SN03791,snow_goose,16.304658,4.283799
SN02823,snow_goose,12.639359,3.006457
SA09298,sandhill_crane,12.650858,9.913342
SN09166,snow_goose,13.363106,13.305484
SA08883,sandhill_crane,13.791485,12.93937
SN03127,snow_goose,5.764415,10.429054
SN07050,snow_goose,8.486714,2.782546
SA08447,sandhill_crane,12.746017,10.886676
SN02234,snow_goose,12.118602,10.443663
SN05104,snow_goose,11.711068,1.539056
SN02355,snow_goose,12.301107,10.717455
SN03384,snow_goose,6.286929,6.248376
SA09339,sandhill_crane,5.701018,6.418199
SA03261,sandhill_crane,17.008434,3.742511
SN04068,snow_goose,5.286149,10.152051
SN06564,snow_goose,6.448254,5.536503
SN09313,snow_goose,12.97967,12.941037
SA08543,sandhill_crane,16.574879,3.753212
SN00773,snow_goose,5.636123,10.147616
SA04490,sandhill_crane,2.304512,4.948473
SN02110,snow_goose,12.432084,10.553816
SA05567,sandhill_crane,11.974877,2.654709
SA05632,sandhill_crane,13.137249,3.060778
SA07513,sandhill_crane,6.383594,6.197116
SN07756,snow_goose,8.355521,2.468361
SA05132,sandhill_crane,8.934651,2.472394
SN09907,snow_goose,12.483552,3.373712
SA08316,sandhill_crane,5.278383,9.750163
SN00456,snow_goose,12.312133,2.345556
SA03943,sandhill_crane,2.967367,5.622735
SA00078,sandhill_crane,5.807837,9.354125
SN08159,snow_goose,7.211778,6.076854
SA02842,sandhill_crane,6.330344,10.064882
SA06636,sandhill_crane,13.439571,11.148411
SA03694,sandhill_crane,8.805038,2.80095
SA06913,sandhill_crane,16.26458,3.804579
SN03888,snow_goose,12.37047,10.248828
SN08858,snow_goose,16.21511,3.43292
SN09299,snow_goose,5.64617,9.704025
SN02018,snow_goose,16.086835,3.385219
SN03418,snow_goose,2.084747,4.52362
SN01558,snow_goose,11.73137,3.152554
SA02792,sandhill_crane,12.144886,2.624303
SA09615,sandhill_crane,16.464843,3.371871
SN00088,snow_goose,8.37072,2.463835
SA03397,sandhill_crane,11.960796,3.167357
SN04449,snow_goose,13.505823,12.360008
SA00517,sandhill_crane,13.952273,12.670608
SN07957,snow_goose,9.523196,2.448313
SA08514,sandhill_crane,5.941127,6.357215
SN04754,snow_goose,16.24023,3.133115
SA02559,sandhill_crane,13.171565,2.433758
SN01658,snow_goose,2.038079,5.41313
SN03155,snow_goose,12.417531,2.335784
SA09462,sandhill_crane,12.470614,10.410484
SN05423,snow_goose,3.138451,5.072306
SN08185,snow_goose,12.682238,2.832229
SA06395,sandhill_crane,14.024422,12.881798
SN05289,snow_goose,12.176516,10.816324
SA08277,sandhill_crane,11.34733,2.452512
SN01319,snow_goose,15.19042,3.235211
SA02664,sandhill_crane,15.819022,3.336041
SA03756,sandhill_crane,2.743263,5.129342
SN03828,snow_goose,3.609824,5.223664
SN01083,snow_goose,14.796508,12.47627
SN05707,snow_goose,14.507336,13.345969
SA04820,sandhill_crane,11.577112,10.86772
SN02725,snow_goose,5.522337,9.588253
SA09723,sandhill_crane,4.856955,10.06356
SN08765,snow_goose,4.29775,9.608796
SA01084,sandhill_crane,6.006405,9.439467
SA00708,sandhill_crane,15.674775,4.181916
SN04162,snow_goose,1.892661,5.315905
SN04537,snow_goose,2.749139,5.385838
SA01811,sandhill_crane,2.411468,4.36108
SN07652,snow_goose,9.681528,2.59586
SA03636,sandhill_crane,6.397061,6.184668
SA02832,sandhill_crane,12.944884,9.919568
SN04013,snow_goose,5.219279,10.544073
SN01539,snow_goose,14.553952,13.080299
SN04078,snow_goose,12.866919,12.784954
SN04841,snow_goose,12.369451,2.795067
SN05945,snow_goose,15.921615,3.211251
SN01366,snow_goose,12.503462,9.88406
SA01993,sandhill_crane,13.27707,12.306458
SN08643,snow_goose,8.187559,2.588918
SN03444,snow_goose,6.264469,6.132521
SN00993,snow_goose,6.673216,5.708621
SA01381,sandhill_crane,13.774821,14.223007
SN09768,snow_goose,2.385547,4.900694
SN02170,snow_goose,6.667258,5.588696
SA00321,sandhill_crane,2.148929,6.009772
SN06085,snow_goose,12.317347,2.099646
SN01761,snow_goose,7.930787,1.771624
SA04160,sandhill_crane,12.647932,12.649676
SN07501,snow_goose,8.0118,2.450618
